"Word","Freq_HAL"
"condescension","236"
"condiment","101"
"condiments","186"
"condition","70143"
"conditional","3333"
"conditioned","1523"
"conditioner","772"
"conditioners","228"
"conditioning","2765"
"conditions","34777"
"condolence","64"
"condolences","386"
"condom","2871"
"condominium","258"
"condonation","2"
"condone","1326"
"condoned","383"
"condor","632"
"conductance","95"
"conducted","9865"
"conducting","5104"
"conduction","431"
"conductive","473"
"conductivity","376"
"conductor","2080"
"conductors","816"
"conductor's","52"
"conducts","1252"
"conduit","1365"
"cone","3540"
"cones","1150"
"Conestoga","122"
"confabulate","5"
"confabulated","5"
"confabulation","95"
"confederates","190"
"confer","690"
"conferees","212"
"confabulations","4"
"confection","86"
"confederacy","559"
"confederate","1405"
"confectionery","47"
"confederation","1227"
"confederations","113"
"conference","51735"
"conferences","7556"
"conference's","136"
"conferment","4"
"conferred","440"
"conferring","146"
"confers","281"
"confess","2702"
"confessed","945"
"confesses","258"
"confessing","241"
"confession","1748"
"confines","851"
"confessional","315"
"confessionals","43"
"confessions","952"
"confessor","57"
"confetti","184"
"confidant","176"
"confidante","68"
"confide","147"
"confided","220"
"confidence","14812"
"confidences","76"
"confident","5460"
"confidential","9062"
"confidentiality","1548"
"confidentially","224"
"confiding","56"
"configurations","5059"
"confine","754"
"confined","2546"
"confinements","7"
"configuration","27254"
"confinement","810"
"confirm","10621"
"confirmation","5450"
"confirmed","9773"
"confirming","1319"
"confirms","1510"
"confiscate","582"
"confiscated","1409"
"confiscating","127"
"confiscation","558"
"conflagration","109"
"conflict","16956"
"conflicting","2469"
"conflicts","5995"
"conflict's","4"
"confluence","158"
"confluent","19"
"conform","3356"
"confused","18084"
"conformance","661"
"conformation","1113"
"conformations","37"
"conformed","260"
"conformist","173"
"conformists","37"
"conformity","1083"
"conforms","694"
"confound","221"
"confounded","261"
"confounding","244"
"confront","2347"
"confrontation","2247"
"confrontations","321"
"confronted","2415"
"confronting","910"
"confronts","404"
"Confucian","130"
"Confucius","373"
"confuse","5129"
"Confucianism","154"
"confuses","1019"
"confusing","8755"
"confusion","11381"
"confusions","206"
"conga","147"
"congeal","28"
"congealed","70"
"congenial","206"
"congeniality","31"
"congenital","1225"
"congest","20"
"congested","273"
"congestion","717"
"congestive","97"
"conglomerate","401"
"conglomeration","145"
"Congo","874"
"Congo's","7"
"congrats","1094"
"congratulate","846"
"congratulated","288"
"congratulation","110"
"congratulations","3453"
"congratulatory","65"
"congregate","273"
"congregated","63"
"Congregationalist","14"
"congregations","675"
"congregation","1554"
"congregational","178"
"Congregationalism","2"
"Congregationalists","19"
"congress","42314"
"congresses","260"
"congressional","8310"
"congressman's","67"
"congressmen","1354"
"congruence","88"
"congressman","2784"
"congresswomen","17"
"congruent","251"
"congresswoman","136"
"congruity","8"
"congruous","5"
"conic","104"
"conical","232"
"conifer","83"
"conjecture","1282"
"conjectured","123"
"conjectures","249"
"conjoin","18"
"conjoined","55"
"coherence","744"
"coherency","227"
"coherent","3753"
"cohesion","364"
"cohesive","548"
"coital","16"
"cohesively","9"
"cohesiveness","81"
"cohort","633"
"cohorts","597"
"coiffure","20"
"coil","3384"
"coiled","280"
"coiling","47"
"coils","1316"
"coin","6375"
"coinage","336"
"coincide","1708"
"coincided","346"
"coincidence","4333"
"coincidences","533"
"coincident","198"
"coincidental","1117"
"coincides","465"
"coinciding","132"
"coined","998"
"coins","4460"
"coitus","133"
"Coke","4270"
"Cokes","158"
"cola","1736"
"colander","118"
"cold","34854"
"colder","991"
"coldest","314"
"coldly","267"
"coldness","184"
"colds","452"
"cole","3944"
"Coleridge","252"
"Coleridge's","23"
"coleslaw","43"
"colic","333"
"colicky","40"
"collaborate","715"
"collage","750"
"collagen","331"
"collages","68"
"collaborated","422"
"collaboration","3119"
"collaborator","353"
"collaborators","455"
"collapse","5499"
"collapsed","2367"
"collapses","902"
"collapsible","157"
"collapsing","873"
"collar","4155"
"collarbone","87"
"collared","109"
"collars","1066"
"collate","168"
"collated","448"
"collateral","1286"
"collation","115"
"colleague","2063"
"colleagues","4752"
"collect","14307"
"collected","8252"
"collectible","1214"
"collecting","8884"
"collection","40166"
"collections","6183"
"collective","7630"
"collectively","1826"
"collectivize","4"
"collector","5677"
"collectors","8042"
"collectivism","217"
"collector's","3671"
"collects","2002"
"college","77818"
"colleges","4418"
"college's","352"
"collegians","29"
"collide","670"
"collided","295"
"collie","1822"
"collegiate","1310"
"collision","2733"
"collisions","1112"
"colloidal","246"
"colloquial","380"
"colloquialism","85"
"colloquium","230"
"colloquy","36"
"collude","73"
"collusion","590"
"cologne","953"
"Colombia","2794"
"Colombian","721"
"colon","1986"
"colonel","3384"
"colonels","134"
"colonel's","110"
"colonial","2881"
"colors","22947"
"colossal","704"
"colonialist","89"
"colonials","149"
"colonialism","482"
"colonies","2797"
"colonist","107"
"colonists","950"
"colonize","469"
"colonized","331"
"colonnade","40"
"colonnaded","3"
"colony","4679"
"colony's","51"
"color","74865"
"Colorado","18474"
"Colorado's","321"
"coloration","262"
"colored","4997"
"colorful","2462"
"coloring","1559"
"colorless","968"
"Colosseum","188"
"colossus","3176"
"colt","1935"
"coltish","20"
"colts","1025"
"colt's","69"
"Columbia","17921"
"Columbus","7284"
"column","15765"
"columnist","1633"
"columnists","422"
"columns","6840"
"coma","1240"
"Comanche","370"
"comas","129"
"comb","1614"
"combat","18625"
"combatant","177"
"combatants","552"
"combating","266"
"combative","144"
"combatted","31"
"combed","303"
"combinable","16"
"combination","20582"
"combinations","5720"
"combine","6592"
"combined","14078"
"combines","2571"
"combing","407"
"combining","2547"
"combo","9969"
"combs","644"
"combust","72"
"combustibles","148"
"combustion","1576"
"come","232041"
"comeback","1396"
"comedian","1124"
"comedians","316"
"comedies","463"
"comedown","61"
"comedy","6934"
"comely","106"
"comes","103585"
"comet","3829"
"comets","675"
"comfort","6490"
"comfortable","16317"
"comfortably","1923"
"comforted","352"
"Comforter","260"
"comforting","1117"
"comfortless","9"
"comforts","437"
"comfy","587"
"comic","17078"
"comical","615"
"comically","92"
"comics","27577"
"coming","72956"
"comings","163"
"comma","1680"
"command","85016"
"commandant","351"
"commanded","2379"
"commandeer","67"
"commandeered","86"
"commandeering","28"
"commander","13958"
"commanders","1552"
"commanding","1411"
"commandment","1670"
"commando","1232"
"commands","25319"
"command's","113"
"commemorate","566"
"commemorated","109"
"commemorates","111"
"commemorating","225"
"commence","1045"
"commenced","527"
"commencements","2"
"commencement","413"
"commemoration","231"
"commences","207"
"commencing","278"
"commend","788"
"commendable","344"
"commendation","152"
"commended","470"
"commending","68"
"commends","68"
"commensurate","1936"
"comment","41761"
"commentaries","1056"
"commentary","6441"
"commentate","9"
"commentator","1024"
"commentators","973"
"commented","4541"
"commenting","2695"
"comments","76991"
"commerce","9822"
"commercial","62464"
"commitments","1959"
"commercialism","290"
"commercialization","832"
"commercialize","161"
"commercially","3225"
"commercials","4173"
"commie","594"
"commies","509"
"commingle","15"
"commingled","30"
"commiserate","102"
"commiseration","50"
"commissary","85"
"commission","20087"
"commissioned","1178"
"commissioners","510"
"commissioner's","48"
"commissions","3578"
"commissioner","2370"
"commission's","722"
"commit","8067"
"commitment","9979"
"commits","897"
"committal","18"
"committed","14961"
"committee","33738"
"committeeman","37"
"committeemen","3"
"committees","3429"
"committee's","501"
"committeewomen","0"
"committeewoman","2"
"committing","2851"
"commode","104"
"commodious","11"
"commodities","1443"
"commodity","2552"
"commodore","8353"
"common","97044"
"commoner","129"
"commoners","152"
"commonest","159"
"commonly","10470"
"commonness","11"
"commonplace","846"
"commonplaces","12"
"commons","12128"
"commonwealth","2324"
"commonwealths","33"
"commotion","326"
"communal","1024"
"commune","523"
"communes","177"
"communicable","165"
"communicate","12666"
"communion","1098"
"communism's","7"
"communistic","95"
"communicated","1228"
"communicating","3904"
"communication","44283"
"communicational","10"
"communications","56902"
"communicative","335"
"communicator","1270"
"communicators","448"
"communicator's","5"
"communism","3990"
"communist","9453"
"communists","3313"
"communities","9568"
"community","58793"
"community's","553"
"communize","7"
"comparing","8927"
"comparisons","3867"
"compartments","416"
"commutation","53"
"commute","1035"
"commuted","128"
"commuter","890"
"commutes","106"
"commuting","911"
"compact","5965"
"compactly","71"
"compacts","107"
"companies","67681"
"companion","7669"
"companions","1812"
"company","156262"
"companionable","50"
"companionship","763"
"company's","6989"
"comparable","7146"
"compare","21932"
"compared","27910"
"compares","2448"
"comparative","2250"
"comparatively","1081"
"comparison","16657"
"compartment","1436"
"compartmental","14"
"compartmentalize","48"
"compass","1898"
"compassion","3911"
"compassionate","1590"
"compassionately","45"
"compatibility","10264"
"compatible","25686"
"compatriot","74"
"compatriots","521"
"compel","1072"
"compelled","2648"
"clashes","885"
"clasp","409"
"clasped","352"
"clasping","161"
"compelling","3441"
"compels","183"
"compendium","1253"
"compensate","3207"
"compensated","1149"
"compensates","232"
"compensating","396"
"compensation","12609"
"compensations","106"
"compensatory","372"
"compete","8561"
"competed","648"
"competence","1671"
"competency","503"
"competent","4536"
"competently","257"
"competes","504"
"competing","5104"
"competitors","3721"
"compilations","1481"
"competition","21416"
"competitive","17005"
"competitively","489"
"competitor","1920"
"compilation","8771"
"compile","16873"
"compiled","17113"
"compiler","29044"
"compiling","6284"
"complacence","13"
"complacency","334"
"complacent","367"
"complain","12433"
"complained","4836"
"complaining","8067"
"clarity","3068"
"Clark","13918"
"Clark's","620"
"clash","4179"
"clashed","326"
"class","94260"
"classed","421"
"classes","24190"
"classic","26905"
"classical","12132"
"classicalism","0"
"classicism","27"
"classicist","34"
"classics","4488"
"classiest","65"
"classifiable","38"
"classification","3895"
"classifications","807"
"classified","6244"
"classifiers","57"
"classify","1700"
"classificatory","6"
"classless","179"
"classmate","372"
"classmates","946"
"classifying","342"
"classroom","4309"
"classrooms","885"
"classy","706"
"clatter","98"
"clattered","36"
"clattering","36"
"clattery","3"
"Claude","1986"
"Claude's","75"
"Claudia's","66"
"Claus","1818"
"clause","6673"
"clauses","1175"
"claustrophobia","87"
"clearer","2678"
"clearing","4305"
"clearinghouse","1642"
"clearly","38947"
"clearance","4849"
"cleared","5457"
"claustrophobic","122"
"clavichord","46"
"clavicle","48"
"claw","2194"
"clawed","516"
"clawing","243"
"claws","2388"
"clay","10797"
"clean","36257"
"cleaned","4544"
"cleaner","4136"
"cleaners","896"
"cleaning","9555"
"cleanly","1158"
"cleans","752"
"cleanse","1662"
"cleansed","483"
"cleansing","3097"
"cleanup","1408"
"cleanups","99"
"clear","77302"
"clearness","39"
"clears","4782"
"Clearwater","988"
"cleat","357"
"cleavage","707"
"cleave","192"
"cleaved","169"
"cleaver","432"
"clef","161"
"cleft","385"
"clefts","8"
"clemency","148"
"clench","269"
"clenched","767"
"clenches","44"
"clergy","2395"
"clergyman","220"
"clergyman's","6"
"clergymen","104"
"cleric","900"
"clerical","713"
"clerk","2715"
"clerking","28"
"clerks","901"
"clerk's","94"
"Cleveland","8519"
"clever","7601"
"cleverly","919"
"cleverness","251"
"cliche","1374"
"cliches","667"
"click","20057"
"clicked","1726"
"clicking","3709"
"clicks","1575"
"client","68130"
"clientele","747"
"clients","33929"
"client's","2193"
"cliff","5132"
"cliffhanger","325"
"cliffs","1406"
"climactic","202"
"cliffhanging","2"
"climate","6910"
"climates","743"
"climatology","268"
"climax","2460"
"climaxed","253"
"climaxes","133"
"climb","6144"
"climbed","2312"
"climbing","5863"
"climbs","1277"
"clime","58"
"climes","117"
"clinch","338"
"clinched","163"
"clincher","222"
"clinches","55"
"cling","1220"
"clinging","893"
"clings","205"
"clingy","106"
"clinic","4499"
"clinical","8913"
"clinically","496"
"clinics","2151"
"clinked","13"
"Clinton","35767"
"clip","7281"
"clipboard","1977"
"clipped","1731"
"clipper","4113"
"clippers","652"
"clippings","587"
"clips","5201"
"clique","643"
"cliques","155"
"clitoris","1933"
"cloak","3969"
"cloakroom","19"
"cloakrooms","6"
"clobber","418"
"clobbered","282"
"clobbers","52"
"clock","24496"
"clocked","700"
"clocking","327"
"clocks","3610"
"clockwise","952"
"clockwork","5703"
"clod","192"
"cloddishness","0"
"clodhopper","2"
"clodhoppers","3"
"clods","97"
"clog","836"
"clogged","653"
"clogging","634"
"cloister","166"
"cloisters","47"
"clone","62986"
"clop","28"
"close","84927"
"closed","27658"
"closefisted","0"
"closely","13969"
"closeness","634"
"closeout","394"
"closer","18665"
"closes","2719"
"closest","7916"
"closet","5258"
"closeted","290"
"closets","460"
"closeup","361"
"closeups","128"
"closing","11371"
"closure","1869"
"clot","271"
"cloth","11191"
"clothbound","27"
"clothe","214"
"clothed","919"
"clothes","14338"
"clothesbasket","0"
"clothesbrush","0"
"clotheshorse","2"
"clothesline","353"
"clotheslines","48"
"clothespin","151"
"clothier","28"
"clothing","10044"
"clotted","48"
"cloud","6301"
"cloudbank","2"
"cloudburst","25"
"clouded","433"
"cloudless","76"
"clouds","4193"
"cloudy","1046"
"clout","788"
"clove","511"
"clover","694"
"cloves","926"
"clown","2761"
"clowning","89"
"cloverleaf","45"
"clowns","1126"
"clown's","50"
"club","63264"
"clubbed","86"
"clubfoot","34"
"clubhouse","443"
"clubrooms","4"
"clubs","14924"
"club's","757"
"cluck","130"
"clucked","16"
"clucking","54"
"clucks","23"
"clue","17913"
"clueless","5243"
"clues","4765"
"clump","454"
"clumps","330"
"clumsily","207"
"clumsy","1382"
"clung","478"
"clunk","186"
"cluster","7044"
"clustered","545"
"clustering","466"
"clusters","2784"
"clutch","2712"
"clutched","383"
"clutches","540"
"clutching","658"
"clutter","1435"
"cluttered","484"
"Clyde","1618"
"coach","8817"
"coaches","2504"
"coaching","1950"
"coachman","30"
"coachmen","12"
"coach's","130"
"coachwork","1"
"coal","4838"
"coalesce","102"
"coagulant","9"
"coagulate","37"
"coagulating","15"
"coalesced","63"
"coalescence","17"
"coalescent","54"
"coalesces","7"
"coalface","1"
"coalfield","15"
"coalhole","0"
"coalhouse","0"
"coalition","7118"
"coalmine","81"
"coals","352"
"coarse","1296"
"coarsely","179"
"coarsen","2"
"coarsened","8"
"coarseness","59"
"coast","22188"
"coastal","2107"
"coasted","57"
"coaster","1595"
"coastguard","55"
"coastline","485"
"coasts","434"
"coat","10295"
"coated","1972"
"coating","2079"
"coatings","629"
"coats","2263"
"coattails","81"
"coauthor","194"
"coax","2086"
"coaxed","190"
"coaxial","592"
"coaxing","221"
"cob","460"
"cobalt","429"
"cobble","121"
"cobbler","385"
"cobbler's","9"
"cobblestone","68"
"cobblestones","47"
"cobra","3482"
"cobweb","62"
"cobwebs","146"
"coca","1591"
"cocaine","4921"
"coccyx","8"
"cochlea","40"
"cock","23323"
"cockatoo","271"
"cocked","518"
"cocker","907"
"cockeyed","63"
"cockfight","8"
"cockhorse","3"
"cockier","3"
"cockle","10"
"Cockney","210"
